ert2_an_wen
2.000
1
84
1
1
Phase	Angle
mrad
0.0	4.16
3.000	2.000	0.164	1.110
5.000	2.000	0.257	167.107
7.000	2.000	0.218	-9.082
9.000	2.000	0.176	162.982
11.000	2.000	0.199	-26.114
13.000	2.000	0.227	12.448
15.000	2.000	0.214	-49.896
17.000	2.000	0.203	-36.493
19.000	2.000	0.180	-27.006
21.000	2.000	0.202	-97.458
23.000	2.000	0.202	82.981
25.000	2.000	0.191	-123.871
27.000	2.000	0.165	22.310
29.000	2.000	0.148	-18.585
31.000	2.000	0.151	-50.381
33.000	2.000	0.117	129.857
35.000	2.000	0.137	-76.916
37.000	2.000	0.165	-116.538
39.000	2.000	0.143	-32.770
41.000	2.000	0.148	27.583
43.000	2.000	0.181	-10.471
6.000	4.000	0.189	3.653
8.000	4.000	0.192	0.000
10.000	4.000	0.218	-8.284
12.000	4.000	0.231	49.196
14.000	4.000	0.204	66.815
16.000	4.000	0.195	191.811
18.000	4.000	0.198	-4.000
20.000	4.000	0.179	-70.057
22.000	4.000	0.178	4.939
24.000	4.000	0.171	-1.102
26.000	4.000	0.162	-57.023
28.000	4.000	0.170	-18.773
30.000	4.000	0.167	25.398
32.000	4.000	0.172	-2.048
34.000	4.000	0.192	-10.212
36.000	4.000	0.197	34.256
38.000	4.000	0.199	-0.632
40.000	4.000	0.214	-9.568
9.000	6.000	0.215	20.698
11.000	6.000	0.217	2.524
13.000	6.000	0.213	8.059
15.000	6.000	0.215	36.602
17.000	6.000	0.220	7.875
19.000	6.000	0.213	-97.190
21.000	6.000	0.213	-3.455
23.000	6.000	0.216	-43.122
25.000	6.000	0.210	-1.259
27.000	6.000	0.231	85.598
29.000	6.000	0.215	73.497
31.000	6.000	0.234	39.826
33.000	6.000	0.267	-5.584
35.000	6.000	0.280	-10.850
37.000	6.000	0.263	1.149
12.000	8.000	0.246	-6.129
14.000	8.000	0.249	15.527
16.000	8.000	0.246	-30.603
18.000	8.000	0.247	-32.609
20.000	8.000	0.243	92.236
22.000	8.000	0.253	1.393
24.000	8.000	0.252	16.055
26.000	8.000	0.272	44.732
28.000	8.000	0.275	3.467
30.000	8.000	0.300	-45.798
32.000	8.000	0.325	-4.569
34.000	8.000	0.330	1.673
15.000	10.000	0.281	3.802
17.000	10.000	0.295	7.679
19.000	10.000	0.294	0.214
21.000	10.000	0.294	-10.241
23.000	10.000	0.303	-3.313
25.000	10.000	0.321	-86.200
27.000	10.000	0.338	1.022
29.000	10.000	0.363	-54.854
31.000	10.000	0.370	-11.627
18.000	12.000	0.348	-110.630
20.000	12.000	0.366	-81.704
22.000	12.000	0.356	12.275
24.000	12.000	0.388	-15.663
26.000	12.000	0.391	-20.444
28.000	12.000	0.408	-6.752
21.000	14.000	0.414	35.373
23.000	14.000	0.431	-1.428
25.000	14.000	0.451	-0.098
0
0		
0		
